name,refcount
python3-tinydb,4
libsvn-svnlook-perl,1
python3-libfsntfs,1
python-apispec-doc,1
librust-unic-langid-0.9+serde-dev,1
python3-whisper,3
libroman-perl,3
librust-trust-dns-resolver-0.22+dns-over-https-rustls-dev,1
r-cran-highr,115
librust-gimli-0.27+read-dev,7
cegui-mk2-0.8.7,1
libcrypt-rijndael-perl,28
electronics-microcontrollers,1
hunspell-gu,2
libnl-nf-3-200,9
qml6-module-qt5compat-graphicaleffects,2
task-galician-kde-desktop,1
libssh-gcrypt-dev,1
libnet-imap-client-perl,1
kcolorchooser,3
claws-mail-pdf-viewer,2
scanlogd,1
libbiococoa2,2
libopenzwave1.6,3
python3-veusz.helpers,3
csound-plugins,1
libclass-data-accessor-perl,20
systemd-container,18
r-cran-ggthemes,2
libc6-dev-mipsn32r6-cross,3
wasi-libc,6
hodie,1
libalgorithm-checkdigits-perl,3
page-crunch,1
libobjc-12-dev-sparc64-cross,9
libqt5-ukui-style-dev,1
librust-winapi-0.3+wingdi-dev,1
python3-zmq,282
sudo,160
golang-github-proglottis-gpgme-dev,5
libarccommon3v5,28
python3-uinput,1
nfs4-acl-tools,1
libocp-indent-ocaml,1
libxres-dev,4
yadm,1
gtkwave,1
libghc-gtk-strut-prof,1
libmono-system-net4.0-cil,36
golang-github-jacobsa-oglemock-dev,8
node-jridgewell-source-map,18
lib64gomp1-powerpc-cross,21
kwalletcli,1
libghc-hlint-dev,2
montage-gridtools,1
vim-runtime,58
gcc-mingw-w64-i686-posix-runtime,20
librust-cxxbridge-flags-dev,1
libopenturns0.21,7
librust-num-iter+std-dev,1
libaqbanking-data,6
libexecline-dev,1
python3-django-pglocks,1
libhat-trie-dev,1
sma,1
nomarch,3
libdb5.3++,35
qtquickcontrols5-doc,2
debian-edu-doc-nb-no,1
cpp-12-mipsel-linux-gnu,35
librust-block-cipher-trait+blobby-dev,1
libtk-gbarr-perl,1
tla-doc,1
libosmo-rua0,2
python3-libconf,2
baresip-gtk,1
libisns0,34
libopencv-imgcodecs406,194
geiser,1
python3-pyperform,1
python3-deprecation,262
python3-pycryptodome,126
libcoq-menhirlib,1
librust-rustls-0.20-dev,6
librust-rust-decimal-dev,1
libset-crontab-perl,4
gcc-avr,7
cairo-dock-rendering-plug-in,7
libtemplate-plugin-lingua-en-inflect-perl,1
fonts-gfs-bodoni-classic,1
librust-rust-embed-impl-6+debug-embed-dev,1
libconfig-model-tester-perl,1
biniax2,1
libcolor-spectrum-multi-perl,1
libcamd2,309
libmagic1,961
liblo-ocaml,2
ziproxy,1
ruby-em-http-request,4
luma.lcd-doc,1
gearhead,1
libmultidimensional-perl,1
php-horde-http,30
libhdf5-mpich-103-1,9
wsjtx,1
libpath-isdev-perl,9
libqt5waylandcompositor5,9
libcmis-0.5-5v5,3
libangstrom-ocaml-ziad1,13
libtext-patch-perl,1
manpages,4
python3-typeshed,6
libcanberra-gtk-common-dev,5
node-catty,1
golang-github-tidwall-btree-dev,2
libjgoodies-binding-java,1
libaxc-dev,1
libghc-interpolate-doc,1
libgcc-12-dev-s390x-cross,40
globus-gridftp-server-progs,1
education-menus,1
libclutter-imcontext-0.1-bin,2
seafile-cli,1
libsafe-isa-perl,106
python3-qgis,13
libwfa2-0,2
xfce4-mount-plugin,1
ibus-sunpinyin,1
libkf5mailtransport5-22.12,41
fonts-tlwg-waree-ttf,6
opendrop,1
libsdes4j-java-doc,1
oping,1
libtest-unit-perl,1
libghc-timeit-doc,1
focuswriter,1
libmoosex-role-parameterized-perl,183
python3-impacket,6
libboost-serialization1.81-dev,15
gambas3-gb-sdl,1
librest-extras-1.0-0,3
libre0,10
gnucap-common,2
wnorwegian,1
libst1,2
libjsonm-ocaml-doc,1
kbounce,3
libhtml-fillinform-perl,11
libghc-gi-cairo-connector-prof,1
icingaweb2-module-recommended,1
gpgv2,1
tumbler-plugins-extra,1
qml6-module-qtquick3d-physics,1
fluster,1
syslog-ng-mod-examples,1
ofono,2
r-cran-mclustcomp,1
librust-io-lifetimes-dev,1
quisk,1
python3-sphinx-tabs,1
golang-github-valyala-gozstd-dev,1
almanah,1
ros-stereo-msgs,25
libgeronimo-j2ee-connector-1.5-spec-java,5
libeditreadline-dev,1
python-requests-toolbelt-doc,1
libstring-diff-perl,2
mate-calc,1
node-clean-yaml-object,2
node-unorm,1
gedit-plugin-bookmarks,2
camlp5,3
libxcb-util-dev,4
libprometheus-cpp-pull1.0,2
libaccel-config-dev,1
libghc-cryptohash-sha256-prof,1
host,4
blt-dev,2
libhtml-wikiconverter-snipsnap-perl,1
libwx-glcanvas-perl,1
fp-compiler-3.2.2,16
libnginx-mod-http-geoip2,7
libcbor-xs-perl,5
libghc-heaps-prof,1
kmag,2
login,1
libwireplumber-0.4-0,71
r-cran-bslib,101
libfile-lchown-perl,8
s3backer,1
roslang,2
libghc-clock-dev-0.8.3-4c76d,16
libquazip1-qt5-doc,1
libmac-widgets-doc,1
juk,6
librust-gpg-error-dev,1
librust-wayland-server-0.29+default-dev,1
golang-github-xlab-treeprint-dev,3
python3-pybadges,1
libmeshoptimizer-dev,1
libcgi-ssi-parser-perl,1
libopencv-highgui406,120
python-straight.plugin-doc,1
taskwarrior,8
libbiosig-dev,1
ddd-doc,1
pidgin,15
libglobus-authz-doc,1
python3-pyscard,6
ruby-rails-assets-blueimp-gallery,1
libdate-tiny-perl,1
python-glanceclient-doc,1
librust-dialoguer-dev,1
kmscube,1
r-cran-mvnfast,1
corkscrew,1
libopm-material-dev,4
libbiblio-citation-parser-perl,1
librust-plotters-0.3+svg-backend-dev,2
libfribidi-dev,258
r-cran-vipor,5
python3-trove-classifiers,3
python3-chardet,1269
python3-css-parser,9
python3-django-any-js,1
libuim-dev,1
librust-bitflags-1+rustc-dep-of-std-dev,1
python-sip-doc,1
php-mailparse-all-dev,1
libktp-dev,1
librust-subtle-2+default-dev,1
libtest-differences-perl,30
libnet-ldap-server-perl,2
libglobus-gass-copy-dev,1
ruby-yajl,25
dyssol-data,3
libkaz-dev,1
xml-security-c-utils,1
libaudio-mpd-perl,2
asmail,1
auto-apt-proxy,1
node-stringmap,1
librust-async-global-executor-2+async-io-dev,1
gccgo-multilib-mipsisa64r6el-linux-gnuabi64,1
libmodule-reader-perl,1
libtaktuk-perl,1
libbrahe-1.3-3,2
butt,1
seriation,1
gm2-mipsisa64r6-linux-gnuabi64,1
python3-matrix-nio,2
libdbusmenu-gtk3-dev,3
tesseract-ocr-cat,4
libgfal-srm-ifce1,3
python3-seqdiag,4
node-googlediff,1
totem-plugins,3
libc6-dev-ppc64el-cross,29
python3-treq,12
tryton-modules-account-stock-continental,3
libxgks2-data,5
libfarmhash0,6
inventor-doc,1
fasttrack-archive-keyring,1
php-console-table,1
greed,1
python3-awsauth,1
libstring-approx-perl,9
libghc-rio-orphans-dev,2
golang-github-knqyf263-go-version-dev,1
sgmls-doc,1
ripser,1
thunar-gtkhash,1
libcheshire-clojure,30
librust-wayland-commons-0.29+default-dev,13
gcc-sh4-linux-gnu,5
postfix-policyd-spf-python,1
ruby-html2text,1
librust-netlink-sys-dev,7
libtrilinos-shards-13.2,10
fillets-ng-data,2
lilypond-doc-html-de,1
libtaoframework-openal-cil-dev,1
libghc-finite-field-doc,1
gir1.2-nemo-3.0,11
libblockdev-utils-dev,10
r-cran-profvis,2
golang-github-daviddengcn-go-colortext-dev,1
guile-ssh,2
libkibi-dbg,1
libghc-magic-doc,1
magicmaze,1
libasan8,1665
python3-eyed3,2
elpa-ligature,1
php-symfony-redis-messenger,7
libqt6quickdialogs2-6,10
libvirt-sanlock,1
gcc-12-plugin-dev-mips-linux-gnu,1
kreversi,3
librust-fs2-0.4+default-dev,1
libjtidy-java,27
node-async,20
meritous,1
clpeak,1
libperlio-via-symlink-perl,1
r-cran-cutpointr,1
libghc-xmlhtml-doc,1
python3-pytest-tempdir,2
libace-ssl-7.0.8,4
libsigrokdecode4,5
libh2-java-doc,1
libufo-dev,1
node-hsluv,2
tryton-modules-account-invoice-stock,52
liece,2
cpl-plugin-amber,1
qml6-module-qtquick-dialogs,2
qtcreator-doc,1
libghc-skylighting-core-doc,1
libldb2,123
python3-requests-toolbelt,30
libcogl-path-dev,11
node-leaflet,2
gnat-mingw-w64-i686-posix,3
libtest-compile-perl,1
r-cran-modelmetrics,42
kpart5-kompare,3
cucumber,2
libidzebra-2.0-mod-grs-xml,3
cxref,1
jconvolver-config-files,2
ttyload,1
golang-opentelemetry-otel-dev,19
libkf5contacteditor-dev,10
libx52pro0,2
python3-pytest-xprocess,1
python3-django-cacheops,1
resource-agents,16
libdieharder3,3
juce-modules-source,1
gcc-powerpc64-linux-gnu,12
python3-pgq,2
libghc-rio-dev,2
python-django-etcd-settings-doc,1
python3-pyqt6.qtnfc,1
libghc-gitrev-prof-1.3.1-3f551,1
node-pirates,3
circle-backend,1
librg-reprof-bundle-perl,2
libghc-monad-memo-doc,1
libu2f-host-dev,2
ghc,7
libvisual-0.4-0,414
librust-clang-sys-1+clang-6-0-dev,9
libghc-twitter-types-lens-prof-0.11.0-72fd5,1
libghc-stm-delay-doc,1
osmosis,3
gem-plugin-mpeg3,1
libwpd-0.10-10,58
libghc-kvitable-doc,1
python3-pairtools,1
golang-truststore,1
libimage-geometry-dev,6
gnome-themes-extra,15
python-vigra-doc,1
safecat,1
libcatmandu-fix-cmd-perl,1
librust-nu-ansi-term-0.46+default-dev,1
libgmsh4.8,12
libfox-1.6-doc,1
gccgo-multilib,1
nautic,1
libtango9,11
libconfig-model-lcdproc-perl,4
node-d,21
task-xhosa-desktop,1
libjs-jquery-watermark,1
libghc-hint-doc,1
glusterfs-cli,2
icecast2,1
libplplot-dev,1
python3-celery,17
fonts-samyak-taml,4
libjide-oss-java-doc,1
libghc-erf-prof-2.0.0.0-89534,2
whichman,1
perlrdf,2
gobjc-i686-linux-gnu,2
python3-gi,571
qt6-connectivity-dev,1
kcc,1
libiec16022-dev,1
buskill,1
moonshot-ui,1
libunicode-map-perl,15
python3-boto3,35
procenv,1
libecpg-compat3,3
ibus,62
wah-plugins,1
puppet-module-puppetlabs-haproxy,4
libghc-rsa-dev,2
libghc-xml-types-doc,1
monitorix,1
librte-common-dpaax23,29
libghc-http-api-data-prof-0.4.3-1f6d5,4
libwildfly-client-config-java,2
fbpager,1
libunistring2,12595
ruby-timers,16
librust-radix-trie-0.2+default-dev,2
libpulse-ocaml-dev,2
nast,3
golang-github-go-logr-stdr-dev,1
libmaven-war-plugin-java,1
libuuseg-ocaml-dev,1
thunderbird-l10n-sq,3
libgphobos-11-dev-i386-cross,3
myspell-hy,2
golang-github-teambition-rrule-go-dev,1
python3-django-registration,1
libkinosearch1-perl,1
libprocessing-core-java,2
libpresage-dev,1
libcastor-anttasks-java,1
libcamera-dev,1
libglobus-ftp-client2,31
liburi-cpan-perl,1
libtest-bdd-cucumber-perl,1
rename-flac,1
klaus,1
libstoken1,14
libbibutils8,5
erlang-p1-pam,1
xorg-dev,1
libgwengui-fox16-79,2
golang-github-tidwall-buntdb-dev,1
libuhd4.3.0-dpdk,2
golang-github-hashicorp-scada-client-dev,1
libtcd-dev,1
libplumbgpl2,21
libchewing3-data,19
gobjc++-multilib-mips-linux-gnu,1
libplack-app-proxy-perl,1
ruby-chef-config,2
python3-seccomp,1
emacspeak,2
tuxguitar-synth-lv2,1
super,1
scim-gtk-immodule,1
libfmt-ocaml-dev-g2ob2,7
ivar,1
python-case-doc,1
libslepc64-real3.18,12
librust-trust-dns-proto-0.22+dns-over-https-dev,4
gimp-help-el,1
fplll-tools,1
libraqm0,507
aesfix,3
how-can-i-help,1
libstruct-compare-perl,2
python3-asdf-transform-schemas,10
clang-16,4
libcpuinfo-dev,1
node-escope,1
coinor-libcbc-dev,3
libinput-pad-xtest,1
junior-education,1
pizzly,1
libcatalyst-modules-perl,1
libgit-annex-perl,1
ruby-erubi,105
python3-ase,4
librust-futures-macro-0.3-dev,1
pdns-backend-sqlite3,1
libytnef0,18
libkf5mailimporter5-22.12,18
python-ws4py-doc,1
paps,1
libhtscodecs2,130
libghc-recaptcha-doc,1
r-cran-postlogic,2
paraclu,1
libtest-useallmodules-perl,1
gambas3-devel,4
libghc-url-prof,1
liblxqt-globalkeys1-dev,1
libxbase64-dev,2
libdist-zilla-plugin-git-perl,1
libre2j-java,1
python3-pyside2.qtquick,3
libgl1-mesa-dev,84
libeclipse-jdt-core-manipulation-java,4
archmbox,1
libportal-qt5-dev,1
ri,2
mate-user-guide,1
kodi-peripheral-xarcade,1
cpl-plugin-vimos-doc,1
libwsdl4j-java-doc,1
llvm-16-linker-tools,9
libghc-asn1-encoding-prof-0.9.6-8a943,7
librcc-dev,1
dosage,1
libfxt-dev,1
elpa-let-alist,15
libmmdb2-dev,4
surgescript,1
libxxf86dga-dev,2
sysv-rc-conf,1
libasynccpp-dev,1
libanimal-sniffer-java-doc,1
dict-freedict-por-spa,1
libepubgen-dev,1
libclang-rt-dev,1
librust-tera-1+default-dev,1
erlang-proper,27
ncaptool,1
pd-tclpd,1
libgo-11-dev-mips64r6el-cross,3
wordpress-l10n,1
libfuzzer-13-dev,1
grub-common,83
kiwi-systemdeps-bootloaders,4
golang-github-jteeuwen-go-bindata-dev,1
mypaint-brushes,2
libghc-lua-arbitrary-dev,2
librepository-java-doc,1
libghc-wcwidth-doc,1
libxmlrpc-lite-perl,2
cantor-backend-lua,1
libgraph-writer-graphviz-perl,1
nut-i2c,1
gcc-11-mipsisa32r6-linux-gnu-base,19
libkproperty-data,13
libghc-ordered-containers-doc,1
r-cran-rdflib,1
libgtkextra-dev,1
librust-form-urlencoded-1+default-dev,4
node-natural-sort,4
libmqtt-client-java,1
librust-binary-heap-plus+serde-dev,1
plasma-widgets-addons,5
libghc-gi-xlib-dev,2
libc-devtools,1
libectrans-0,9
libboinc-app7,3
libkpublictransport1,6
libpoppler-qt6-3,2
libosmo-mslookup-dev,1
libdata-entropy-perl,5
poretools,1
pan-data-reduction-frameworks,2
libghc-dbus-prof,1
libgcc-12-dev-mips64r6-cross,41
python3-reflink,1
node-randomfill,4
libghc-yi-mode-haskell-prof,1
gir1.2-cryptui-0.0,2
php-horde-idna,42
fpdns,1
lomiri-docviewer-app,1
rover,1
xfonts-cronyx-cp1251-75dpi,1
ros-std-srvs,25
pngquant,2
librust-sharded-slab-dev,1
ftpd,1
reaver,5
proftpd-core,13
libparsington-java-doc,1
python3-biosig,1
osc-plugin-dput,2
r-cran-wikipedir,5
geany-plugin-workbench,2
parsnp,1
libfilter-eof-perl,1
sylfilter,1
r-cran-network,2
task-northern-sami-desktop,1
dict-freedict-deu-ind,1
ibus-pinyin,1
g++-12-multilib,4
golang-github-docker-go-dev,3
linphone-common,5
ruby-declarative,4
spi-tools,1
lib32readline-dev,1
librust-rustls-pemfile-dev,1
librust-xcb+x11-dev,1
libhttp-date-perl,924
libtrilinos-rtop-dev,3
python3-sphinx-notfound-page,1
education-highschool,1
librust-regex+unicode-dev,3
gis-workstation,1
vde2-cryptcab,1
python3-pygame,30
lib32go21-amd64-cross,2
libnats-dev,1
libghc-hslua-marshalling-dev-2.1.0-ff519,24
libvhdi-utils,1
goobook,1
elpa-gitattributes-mode,2
ruby-strptime,1
mono-runtime-sgen,330
libvirt-daemon-system,9
libconfig-yaml-perl,1
libghc-gio-dev,2
csoundqt-examples,1
libfcml-doc,1
maskprocessor,3
liblingua-stem-ru-perl,12
libmujoco-dev,1
python-agatedbf-doc,1
libghc-wai-conduit-doc,1
libeclipse-core-databinding-java,37
libpersalys0,4
python3-duo-client,1
golang-code.rocketnine-tslocum-cbind-dev,2
python-os-brick-doc,1
libdigest-bcrypt-perl,2
fastforward,1
libmircookie-dev,1
libfsapfs-dev,1
libn32gcc-s1-mipsr6el-cross,53
php-laravel-serializable-closure,7
thunderbird-l10n-da,4
libmoosex-role-strict-perl,1
libdigidoc2,3
libghc-newtype-generics-prof-0.6.2-d473f,1
elpa-noflet,1
ament-cmake-pytest,2
libgm2-12-dev-mips64-cross,3
catdoc,1
node-run-async,5
python3-libsigscan,1
qtfeedback5-examples,1
p910nd,1
ardour-data,2
libcairo-gobject-perl,28
golang-github-gogo-googleapis-dev,17
orphan-sysvinit-scripts,1
fcitx-table-wu,1
ukwm-common,5
python3-pyresample,7
ftp.app,1
darkfire-gtk-theme,1
nagvis-demos,1
libn32gphobos-11-dev-mipsr6-cross,2
gcc-12-plugin-dev-arm-linux-gnueabi,1
jskeus-dev,1
librust-autocfg-1+default-dev,21
libghc-aeson-qq-doc,1
libapacheds-java,2
libghc-publicsuffixlist-prof,1
libconfig9,31
librust-yaml-rust-0.4+default-dev,19
libgradle-kotlin-dsl-java,1
gm2-12-sparc64-linux-gnu,2
libstringext-ocaml-9mut8,5
python-cymruwhois-doc,1
lsd,1
debuerreotype,1
postgresql-15-plproxy,1
libbio-scf-perl,1
libelf++0,4
crossbuild-essential-s390x,1
librust-lexical-core-dev,1
gpaste-2,2
libfdisk1,378
libtk-tablematrix-perl,3
libbigarray-compat-ocaml-5tnk4,7
greetd,2
libfpga0,3
python3-django-prometheus,1
mythes-sv,1
tesseract-ocr-snd,4
libcvc5parser1,3
golang-github-dkolbly-wl-dev,1
librasqal3-doc,1
hinge,1
krb5-strength,1
rng-tools5,1
libepc-ui-1.0-3,2
qtltools,1
libotbsampling-8.1-1,7
node-knockout-sortable,1
erlang-p1-mysql,1
vim-rails,1
libghc-murmur-hash-dev-0.1.0.10-f9651,5
librust-rand-0.8+alloc-dev,13
librust-pager-dev,1
nanofilt,1
libjboss-logmanager-java-doc,1
libobjc-12-dev-mips64r6el-cross,9
libgit-repository-plugin-log-perl,2
python3-nosehtmloutput,1
libcrypt-cast5-perl,1
makepatch,1
mutt-wizard,1
python3-picklable-itertools,1
libgroup-service1,3
gobjc-11-multilib,2
optgeo,1
librust-cairo-sys-rs-0.14+png-dev,1
ifuse,2
libgm2-17-sparc64-cross,4
jquery-alternative-doc,1
libjxr0,101
libnetcdf-c++4-doc,1
php-symfony-slack-notifier,1
liblemonldap-ng-portal-perl,2
libghc-cryptohash-sha256-doc,1
golang-github-confluentinc-confluent-kafka-go-dev,1
libwebsocket-api-java,46
librust-hyper-0.14+tcp-dev,2
vdr-plugin-osdserver,1
peony,1
libsqlite3-mod-blobtoxy,1
barrage,1
libuno-purpenvhelpergcc3-3,210
librte-crypto-dpaa2-sec23,8
fonts-ipaexfont,1
ruby-net-dns,1
libbasicplayer-java,1
libghc-csv-doc,1
libopendbx1-sybase,1
librust-bincode-1+default-dev,13
python3-inflect,21
libdbix-class-candy-perl,2
libtspi-dev,3
ruby-cssmin,1
bibutils,1
g++-hppa-linux-gnu,1
golang-golang-x-xerrors-dev,62
python3-lzss,1
libbeckon-clojure,17
librust-fehler-macros-dev,1
cl-sql-odbc,2
buildtorrent,1
libraptor2-doc,1
librtf-writer-perl,1
librust-glob-dev,1
libghc-hslua-module-system-doc,1
x3270,1
libapiguardian-java,13
python-ipywidgets-doc,1
python3-serial-asyncio,2
librust-markdown-dev,1
gdc-12-aarch64-linux-gnu,2
libqt-advanced-docking-system-dev,1
librust-regex+unicode-case-dev,4
php-symfony-framework-bundle,4
python3-pyarmnn,1
grass-dev-doc,1
libjs-mousetrap,2
libghc-cereal-vector-prof,1
eviacam,1
libfwnt-dev,1
liblinphone-dev,1
libqt5core5a,3044
libghc-mtl-prof-2.2.2-e3bae,225
shiny-server,1
ruby-symboltable,1
kamailio-ldap-modules,1
lcl-utils,1
ruby-rails-timeago,1
golang-github-fzambia-eagle-dev,1
libdlib-data,11
binutils-arc-linux-gnu-dbg,1
gpsbabel,3
wcanadian-insane,3
krb5-user,8
tlp-rdw,1
node-commander,66
ruby-dotenv,7
libghc-finite-field-dev-0.10.0-0b92b,2
manpages-it-dev,1
sqv,1
libghc-map-syntax-dev,2
golang-github-rubyist-tracerx-dev,2
libghc-lambdabot-core-prof,1
r-bioc-bsgenome,16
yorick-dev,1
rabbiter,1
cpipe,1
python3-torchvision,1
libgdamm-5.0-13,6
liblogger-simple-perl,1
librust-git2-0.16+default-dev,3
python3-sympy,312
librplay-perl,2
libmail-box-pop3-perl,1
cairo-dock-xfce-integration-plug-in,1
pagure-ev-server,1
ironseed-data,2
php-font-lib,2
stormbaancoureur-data,2
libmaven-enforcer-plugin-java,3
hdf5-plugin-lzf,1
libghc-hslogger-dev-1.3.1.0-d393e,21
libstarlink-ast9,4
librte-net-avp23,6
libopenblas-openmp-dev,1
libspreadsheet-parseexcel-perl,12
librust-itertools-0.10+use-std-dev,9
libmuparser-dev,3
bazel-skylib,1
python3-phat,1
libqt6quick3dphysics6,3
remmina-plugin-rdp,1
vagalume,1
librust-backtrace+verify-winapi-dev,1
erlang-src,1
lomiri-tests,5
liballegro4-dev,6
gnome-video-arcade,1
libyaml-shell-perl,1
vim-syntastic,1
libghc-http-client-restricted-dev,2
hunt,1
gprbuild,1
libghc-alsa-mixer-doc,1
libgssrpc4,45
icinga-php-thirdparty,29
golang-github-jackc-puddle-dev,5
lazarus-2.2,2
mwc,1
assimp-utils,1
python3-qwt,4
qml-module-org-kde-kitemmodels,18
lscolors,1
lbcd,1
med-psychology,1
postgresql-15-pointcloud,1
neobio,1
node-json-schema,6
libnetconf2-dev,1
texlive-lang-french,6
postgresql-server-dev-15,3
fizmo-ncursesw,1
libmartchus-qtforkawesome-dev,1
php-symfony-filesystem,17
libopennlp-maxent-java,3
kdepim,2
librust-futures-codec-dev,1
libleveldb-java,1
gnome-epub-thumbnailer,1
libghc-zlib-bindings-dev-0.1.1.5-20cee,2
lvm2-dbusd,1
apertium-eu-en,1
libglobus-xio-rate-driver,2
libeasy-format-ocaml-c4oo1,3
heroes-sound-tracks,1
r-cran-robustbase,12
gir1.2-wp-0.4,2
ejabberd-mod-logsession,2
lumpy-sv,1
libradsec0,6
libuinputplus-dev,1
gcc-mips64el-linux-gnuabi64,13
remctl-server,1
libn32gcc-11-dev-mips64-cross,13
libstdc++6-amd64-cross,19
libghc-case-insensitive-doc,1
librust-syn-1+printing-dev,19
libghc-rfc5051-prof,1
musl,3
librust-digest-0.10+mac-dev,3
dustracing2d,1
ufoai-data,2
garagemq,1
php-symfony-amqp-messenger,7
libzookeeper-st-dev,1
libjts-java-doc,1
libjericho-html-java,4
ruby-unleash,1
ukui-marcogeneralserver,3
libmpeg2-4,165
gjacktransport,1
libhkl-dev,1
libcap-ng0,6411
php-symfony-process,11
liblingua-translit-perl,3
libghc-pango-dev,2
python3-upsetplot,2
libnetfilter-cthelper-doc,1
python-cycler-doc,1
libghc-happstack-server-prof-7.7.2-00b1b,6
fp-units-gtk2-3.2.2,16
python3-certbot-dns-standalone,1
libghc-intern-prof,1
neutron-vpnaas-vyatta-agent,1
golang-github-centrifugal-centrifuge-dev,1
soundmodem,1
r-cran-sn,8
libmulticobex1-dev,2
webext-xnotepp,1
libignition-common-av-dev,5
golang-github-gokyle-twofactor-dev,1
erlang-diameter,6
sim4db,2
python3-qgis-common,14
bovo,3
udisks2-doc,1
libsemanage-common,5353
minisat,8
librte-dmadev23,20
libtest-fatal-perl,7
golang-github-albenik-go-serial-dev,2
debian-edu-artwork-emerald,5
cec-utils,1
libspdlog1.10-fmt9,58
python3-python-telegram-bot-doc,1
python-pybtex-doc,1
libgnatcoll21-dev,13
parole,1
oomd,1
dstat,1
libghc-integer-logarithms-prof,1
libjwt-gnutls-dev,1
r-cran-manipulatewidgets,1
r-cran-maotai,1
algotutor,1
libmethod-signatures-simple-perl,7
libghc-microlens-mtl-doc,1
qt6-remoteobjects-dev,1
golang-github-containerd-continuity-dev,16
libtest-unixsock-perl,1
libhtml-linkextractor-perl,2
debuginfod,1
libmono-system-data-entity4.0-cil,36
r-cran-survival,135
elpa-auto-complete,3
libgenome0,6
mrbayes-mpi,1
elpa-systemd,1
imagemagick-doc,1
clisp-module-gdbm,1
libghc-lua-doc,1
puppet-module-murano,4
r-cran-spp,1
libzbargtk0,9
libghc-numeric-extras-doc,1
python3-xstatic-dagre,2
dh-ros,1
dict-freedict-ita-eng,1
haproxy-log-analysis,1
libmath-derivative-perl,5
gcal,1
libkf5textwidgets-doc,1
cmucl-source,1
blobandconquer,1
python3-pyatem,3
libgphobos-12-dev-amd64-cross,1
librust-pyo3-ffi-0.17.3+extension-module-dev,1
qml-module-org-kde-ksysguard,24
libidn-dev,18
libarchive-dev,15
swift,8
librust-winapi-0.3+fileapi-dev,16
librust-netlink-packet-utils-0.5+default-dev,2
ruby-active-model-serializers,1
libghc-base-orphans-dev,2
libspctag-dev,1
libr3-dev,1
libbarclay-java,6
gobjc-12-powerpc64-linux-gnu,8
fonts-arphic-uming,4
librust-xdg-2+default-dev,1
minetest-server,1
fdroidserver,1
python3-vega-datasets,1
python-gabbi-doc,1
obexftp,1
rust-web-clippy,1
xfwm4-theme-breeze,1
libsleef3,11
libghc-th-compat-dev-0.1.4-b1054,8
lua5.4,9
libjstun-java,1
plover,1
libpcre32-3,32
r-cran-tensor,10
libquicktree-dev,1
weather-util,1
checkinstall,1
pasystray,10
python-chardet-doc,1
libxml-java,3
gambas3-gb-vb,2
ginga,1
node-json-schema-traverse,30
vdr-plugin-osdteletext,1
libmoosex-param-perl,3
prolix,1
libghc-asn1-encoding-doc,1
node-charm,2
node-grunt-contrib-uglify,1
python3-keystoneclient,239
python3-wither,1
librust-ruma-identifiers-validation-0.9+compat-dev,1
libghc-template-dev,2
libonnxifi,2
python3-lazr.delegates,5
libansilove1,3
libghc-sbv-prof,1
libcatmandu-rdf-perl,1
libgspell-1-2,117
libhdf5-hl-fortran-100,73
openstack-deploy,1
node-browserify-des,5
libghc-th-desugar-dev,2
python3-pyside2.qtserialport,1
libghc-persistent-template-dev-2.12.0.0-b35f8,4
tesseract-ocr-swe,4
python3-echo,3
libplack-middleware-expires-perl,1
libbenchmark-ocaml-dev,1
elpa-ghub+,1
libpff1,6
cl-agnostic-lizard,2
khotkeys-data,2
librte-raw-ifpga23,6
golang-github-influxdata-wlog-dev,1
hugin,1
libzeitgeist-2.0-0,52
libseqlib2,3
python3-dolfin64-real,2
r-cran-rcppml,2
catkin-lint,1
ruby-binding-of-caller,1
golang-github-ugorji-go-codec,1
borgbackup2-doc,1
libkf5people-dev,1
libicapapi-dev,1
fonts-league-mono,1
r-cran-cliapp,1
libghc-pango-prof-0.13.8.2-c3ea0,5
shineenc,1
python3-idna,1291
libmfx-tools,1
libime-data-language-model,33
r-cran-spatstat,3
sga,1
fonts-orya-extra,3
design-desktop-strict,1
node-ripemd160,13
postgresql-doc-15,2
libghc-json-dev-0.10-87436,2
librust-mio-named-pipes-dev,1
health-check,1
fonts-yusei-magic,1
php-cli,172
libanyevent-aggressiveidle-perl,4
r-other-iwrlars,2
libkf5kexiv2-dev,1
libzn-poly-0.9,8
libojalgo-java,1
python3-magnumclient,11
ruby-oauth,9
install-mimic,1
libtap-formatter-html-perl,1
libtuiwidgets-dev,1
libghc-time-manager-dev,2
sunpinyin-utils,1
gir1.2-jsonrpc-1.0,4
git-publish,1
netconfd-module-ietf-interfaces,1
golang-github-ostreedev-ostree-go-dev,4
g++-12-aarch64-linux-gnu,10
libwx-perl-processstream-perl,3
developers-reference-ru,1
dnstwist,1
wine,3
golang-github-libdns-libdns-dev,2
firefox-esr-l10n-gu-in,3
mesa-vulkan-drivers,1
libghc-tf-random-prof,1
libdataquay0,2
mandelbrot-solver,1
gm2-arm-linux-gnueabihf,1
librust-proptest+lazy-static-dev,6
python3-gnuplot,3
aces3-data,2
libghc-xml-prof-1.3.14-9ace6,10
golang-github-cjoudrey-gluaurl-dev,1
tlog,1
libghc-pandoc-types-doc,1
lua-hamlib,2
libuhd-dev,1
gfortran-12-arm-linux-gnueabihf,2
libclutter-1.0-0,58
